bathrooms,bedrooms,longitude,latitude,price,interest_level
1.0,0,-73.9578,40.8198,1750,low
1.0,3,-73.9387,40.8462,2995,low
1.0,1,-73.9903,40.763,2750,low
1.0,2,-73.9792,40.7901,4750,low
1.0,1,-73.9866,40.7651,2695,medium
2.0,2,-74.0055,40.7111,5879,low
1.0,3,-73.9529,40.7693,3600,low
1.0,2,-73.9485,40.7813,2775,low
1.0,0,-73.9834,40.7833,2395,low
1.0,3,-74.0036,40.7399,6500,low
1.0,0,-73.9708,40.7844,2200,medium
1.0,0,-73.9517,40.776,1875,low
1.0,3,-73.9476,40.7135,4200,low
1.0,2,-73.954,40.7743,3400,low
1.0,2,-73.9659,40.6736,3000,medium
1.0,2,-73.9786,40.7291,3695,low
1.0,1,-73.9515,40.7779,2800,low
1.0,0,-73.9831,40.7774,1950,medium
2.0,4,-73.9725,40.7436,6300,low
1.5,2,-73.9844,40.7267,3300,low
2.0,2,-73.9898,40.7652,3695,low
1.0,0,-73.9898,40.7526,2300,high
1.0,2,-73.948,40.7741,2750,low
1.0,2,-73.9854,40.7189,2800,low
2.0,4,-73.9727,40.7436,5630,low
1.0,0,-73.9406,40.7502,1984,medium
1.0,1,-73.9438,40.838,2200,low
1.0,1,-73.9253,40.7672,2000,high
1.0,1,-73.9564,40.7459,3300,medium
1.0,1,-73.9936,40.7641,2050,low
1.0,2,-73.9822,40.7318,3100,low
1.0,2,-73.9481,40.7957,2950,low
1.0,0,-73.9824,40.7422,2100,high
1.0,0,-74.0151,40.7084,2900,high
1.0,3,-73.9826,40.7302,4295,high
3.0,3,-74.0148,40.716,9000,medium
1.0,2,-73.8369,40.7201,2350,low
1.0,2,-73.9751,40.7329,4265,low
1.0,1,-73.9513,40.7711,2325,low
1.0,0,-73.9173,40.872,1597,low
1.0,2,-74.0069,40.7074,2700,medium
1.0,0,-73.947,40.7739,2025,low
1.0,3,-73.9828,40.7192,4308,medium
1.0,1,-73.9807,40.7248,2895,low
1.0,1,-73.9749,40.7326,3396,low
2.0,4,-74.0109,40.7196,6550,medium
1.0,2,-73.9508,40.8246,2400,low
1.0,1,-73.9421,40.8012,1950,high
1.0,2,-73.9484,40.7977,3300,low
1.0,1,-73.9432,40.6301,1700,medium
1.0,3,-73.9526,40.77,3600,medium
1.0,2,-73.9785,40.7457,3483,low
1.0,0,-73.9838,40.7586,2100,high
2.5,3,-73.9636,40.7661,10000,low
1.0,0,-74.0085,40.7387,4250,low
2.0,2,-73.9912,40.7443,7150,low
1.0,2,-73.9175,40.8687,2400,low
1.0,2,-73.9785,40.7633,3150,low
2.0,3,-74.0042,40.7373,5500,high
1.0,2,-73.9789,40.7491,3450,low
1.0,1,-73.9942,40.7244,4295,low
1.0,0,-73.9843,40.7652,2400,medium
1.5,1,-73.9419,40.7443,1895,low
1.0,1,-73.9486,40.8217,1600,low
2.0,3,-73.961,40.7669,8000,low
1.0,2,-73.966,40.8012,3600,low
1.0,2,-73.9689,40.8021,2900,low
1.0,0,-73.9904,40.7137,2550,low
1.0,1,-73.9861,40.7719,4595,low
2.0,2,-73.97710000000001,40.7829,6000,low
1.0,0,-73.9657,40.7572,2250,low
1.0,0,-74.0056,40.7344,2500,low
1.0,2,-73.9865,40.7348,4500,low
1.0,1,-73.9379,40.8246,1750,low
1.0,1,-73.9922,40.7556,3300,low
1.0,1,-73.9797,40.749,2850,high
2.0,2,-73.9591,40.771,4300,low
1.0,0,-74.0074,40.7386,2475,medium
4.0,6,-73.955,40.7701,9000,low
1.0,0,-73.9895,40.7023,2650,low
1.0,1,-74.0053,40.7456,3950,medium
1.0,0,-74.0036,40.7399,2650,low
1.0,1,-73.9924,40.7302,3795,low
2.0,3,-73.9794,40.7363,3795,medium
1.0,0,-73.9695,40.7939,2725,low
1.0,1,-73.9873,40.6966,2500,low
1.0,2,-73.9828,40.7376,3400,medium
1.0,0,-73.976,40.7476,1995,medium
1.5,3,-73.9777,40.7449,4450,low
2.0,2,-73.9922,40.7248,8925,low
1.0,1,-73.9473,40.7647,2336,medium
1.0,2,-73.9465,40.7803,2495,low
1.0,1,-73.9994,40.7404,2800,low
2.0,2,-73.9528,40.7759,5110,low
1.0,1,-74.0056,40.7354,2689,low
1.0,0,-73.9779,40.7466,2500,low
1.0,2,-73.9888,40.7694,3200,low
1.0,3,-73.9875,40.7743,3500,medium
1.0,2,-73.9742,40.796,3100,low
2.0,3,-73.993,40.6972,6738,low
1.0,2,-73.9739,40.7375,3490,low
1.0,1,-73.9865,40.7274,2225,low
1.0,2,-73.9485,40.7958,2950,medium
1.0,0,-73.9973,40.7606,2375,medium
2.0,4,-73.9748,40.7481,6350,medium
1.0,2,-73.9881,40.7323,3500,low
1.0,0,-73.9578,40.8198,1750,high
2.0,4,-73.9604,40.7993,4975,medium
1.0,1,-73.968,40.7976,2995,medium
1.0,0,-73.9772,40.7412,2200,medium
1.0,0,-73.9757,40.7462,2850,low
2.0,3,-73.9982,40.7568,4892,medium
2.0,3,-73.946,40.8231,3250,low
1.0,1,-74.0046,40.7073,3600,medium
1.0,0,-73.9696,40.756,2225,low
1.0,1,-73.9464,40.7449,3675,low
1.0,1,-73.9452,40.7766,2149,low
2.0,3,-73.9919,40.6939,7170,low
1.0,0,-74.0069,40.7074,2870,low
1.5,3,-73.9636,40.755,4500,low
1.0,0,-73.9548,40.6697,2350,medium
1.0,2,-73.9881,40.6655,2700,medium
1.0,0,-73.9861,40.7721,3479,low
1.0,2,-73.9358,40.6896,2250,medium
1.0,3,-73.9423,40.7862,2975,low
1.0,1,-74.0148,40.716,4695,medium
2.0,2,-73.9848,40.7635,4100,low
2.0,2,-73.9606,40.7665,10500,low
1.0,1,-73.9774,40.7477,3300,low
1.0,0,-73.9744,40.7477,2250,high
1.0,1,-73.9978,40.7612,3350,low
1.0,0,-74.0089,40.7045,3004,low
1.0,2,-73.9512,40.777,3000,high
1.0,0,-74.0088,40.7099,2800,low
1.0,2,-73.9675,40.7943,3800,low
1.0,2,-73.9819,40.7299,3695,low
1.0,0,-73.9515,40.7779,2500,medium
1.0,2,-73.9512,40.7761,2775,low
1.0,1,-73.9836,40.7385,4795,low
2.0,2,-73.9938,40.7637,3800,low
1.0,2,-73.9715,40.7513,3500,low
1.0,1,-73.9234,40.867,1725,low
1.0,0,-73.9683,40.7534,2400,low
1.0,0,-73.9391,40.8241,2300,low
1.0,0,-73.9535,40.7838,2450,low
1.0,2,-73.9885,40.7225,2495,high
2.0,2,-73.9823,40.7344,4295,low
1.0,2,-73.949,40.7895,2995,low
1.0,2,-73.9519,40.8007,2400,low
1.0,0,-73.9801,40.6682,1995,high
2.0,5,-74.0109,40.7191,8100,low
2.0,3,-73.9901,40.726,6500,low
1.0,1,-73.9862,40.7514,2770,low
1.0,1,-73.9479,40.7755,2500,medium
1.0,1,-73.94,40.8223,1750,medium
1.0,2,-73.9839,40.7316,3900,low
1.0,1,-73.9591,40.7728,2695,low
1.0,1,-73.9818,40.7708,4895,low
1.0,1,-73.8276,40.8451,1450,high
1.0,4,-73.9738,40.7835,5700,low
1.0,1,-74.01,40.7064,2750,medium
1.0,3,-74.0096,40.7141,4400,medium
1.0,1,-73.9727,40.7957,2800,medium
1.0,2,-73.9438,40.8159,2300,low
2.0,2,-73.9715,40.7859,6850,low
1.0,1,-73.9915,40.7678,3430,low
2.0,3,-74.0062,40.6547,2400,high
3.0,4,-73.9707,40.7856,12000,low
1.0,2,-73.9482,40.8291,2200,low
2.0,3,-73.9398,40.7003,2795,medium
1.0,2,-73.9466,40.7802,2900,low
1.0,2,-73.954,40.7753,3895,low
1.0,2,-73.8621,40.6941,2199,low
1.0,2,-73.9846,40.7228,3208,low
2.0,4,-73.9727,40.7436,5750,medium
1.0,0,-73.908,40.7777,1725,high
1.0,1,-73.9749,40.644,2100,medium
2.0,3,-73.9847,40.7751,10500,low
1.0,1,-73.9506,40.7752,2699,low
1.0,0,-73.9913,40.7585,2500,low
1.0,1,-73.9778,40.6481,2175,medium
1.0,0,-73.9786,40.7482,2300,low
1.0,2,-73.9227,40.6704,1995,medium
1.0,2,-73.991,40.7189,3795,low
1.0,2,-73.9743,40.7438,3400,medium
3.0,3,-73.9819,40.7725,15000,low
2.0,3,-73.9661,40.7929,6000,low
2.0,2,-73.986,40.6927,3835,low
1.0,1,-73.9484,40.7701,2075,low
2.0,2,-74.049,40.5494,3890,low
1.0,0,-73.9792,40.7431,2595,low
1.0,4,-73.9982,40.7411,5900,high
1.0,0,-73.9497,40.7817,1950,low
1.0,1,-73.9521,40.7824,2595,low
1.0,1,-73.9819,40.764,3450,low
1.0,0,-73.982,40.7552,5000,medium
1.0,0,-74.0076,40.7047,3095,low
2.0,4,-73.9618,40.7705,6400,low
1.0,1,-73.9648,40.7584,3150,low
1.0,0,-74.0161,40.7053,3500,low
1.0,2,-73.9579,40.763,2750,low
1.0,1,-118.271,34.0126,2425,low
2.0,2,-73.9963,40.7606,4500,low
1.0,2,-73.9653,40.8022,2895,low
1.0,2,-74.0051,40.711,6500,low
1.0,1,-73.9583,40.762,3000,low
1.0,0,-73.9479,40.7721,1700,medium
1.0,1,-73.9464,40.7805,3400,medium
1.0,2,-73.9916,40.7677,3440,low
1.0,1,-73.9958,40.7233,3350,low
1.0,2,-73.9581,40.7631,2800,low
1.0,0,-74.0048,40.7339,3000,medium
2.0,2,-73.9864,40.7708,7297,low
1.0,3,-74.0044,40.7231,3700,low
1.0,0,-73.989,40.7595,2600,low
1.0,3,-73.9675,40.7943,4500,low
1.0,2,-73.8184,40.7271,1999,medium
1.0,0,-73.9476,40.7773,1925,low
1.0,0,-73.9958,40.7233,3495,low
1.0,1,-73.9577,40.7633,1885,medium
1.0,1,-73.7559,40.7369,1550,medium
1.0,2,-73.9823,40.7424,3095,low
1.0,0,-74.0099,40.7062,2590,low
1.0,1,-73.9988,40.693,2050,medium
1.0,2,-73.9963,40.7606,3475,low
1.5,1,-73.9566,40.7704,4000,low
1.0,0,-73.9964,40.744,2390,medium
1.0,0,-73.9795,40.7249,1850,high
2.5,2,-73.9785,40.7633,6795,low
1.0,1,-74.0019,40.7387,2850,medium
1.0,1,-74.0057,40.7484,3760,low
2.0,3,-73.9435,40.786,3795,low
1.0,1,-73.9897,40.7035,3720,low
1.0,1,-73.9498,40.7856,3550,low
1.0,2,-73.979,40.7285,2900,high
2.0,3,-73.982,40.7343,5495,low
2.0,3,-73.9713,40.7984,5000,low
2.0,2,-73.9838,40.7701,6412,low
1.0,3,-73.91460000000001,40.6986,2995,low
2.0,2,-73.9607,40.7675,5000,low
1.0,2,-74.004,40.7297,3650,low
1.0,1,-73.9868,40.728,3100,low
1.0,2,-73.9982,40.7568,3000,high
1.0,2,-74.0035,40.7396,5400,low
1.0,3,-73.9425,40.8336,2850,low
1.0,2,-74.0045,40.7311,3570,medium
1.0,2,-73.9994,40.7606,4490,low
1.0,2,-73.8305,40.7024,2100,medium
1.0,2,-73.9568,40.8036,3500,low
1.0,1,-73.978,40.7351,5850,low
2.0,2,-74.0,40.7285,4700,high
1.0,1,-73.9784,40.7843,2566,low
1.0,1,-73.965,40.8008,1895,low
1.0,2,-73.977,40.7488,5500,medium
1.0,1,-73.9917,40.7591,2700,low
1.0,1,-73.9838,40.7831,2800,low
2.0,3,-74.0052,40.7448,6200,low
1.0,2,-73.9845,40.7204,2600,medium
1.0,1,-73.979,40.741,2690,medium
1.0,0,-73.9868,40.7298,2750,low
1.0,0,-73.9919,40.7436,3425,low
1.0,0,-73.9863,40.7349,2995,medium
2.0,2,-73.9525,40.7779,6475,low
1.0,1,-73.9528,40.7739,3100,low
1.0,2,-73.9603,40.7695,4000,low
1.0,1,-73.9336,40.5856,1575,low
1.0,1,-74.0071,40.7067,3250,low
1.0,0,-73.926,40.7726,1700,low
1.0,4,-73.9882,40.7274,5800,high
1.0,1,-73.9544,40.7801,1700,medium
1.0,1,-73.9553,40.7804,3243,low
3.0,3,-73.9918,40.7382,13745,low
1.0,1,-73.9833,40.7246,2895,low
1.0,1,-73.9736,40.7473,2800,low
1.0,1,-74.0019,40.7387,3450,low
1.0,0,-73.9464,40.8307,1400,medium
2.0,2,-73.9876,40.7269,4450,low
1.0,0,-73.9566,40.7704,2789,low
1.0,1,-73.9668,40.8015,3000,low
1.0,1,-73.984,40.7645,2500,high
1.0,1,-73.94,40.8223,1800,low
1.0,1,-74.0046,40.7073,3225,low
3.0,4,-73.9695,40.753,7995,medium
1.0,1,-73.8651,40.8719,1275,high
1.0,1,-73.8996,40.8549,1350,medium
1.0,0,-73.9897,40.7337,3300,low
2.0,2,-73.953,40.7812,3400,low
1.0,2,-73.9883,40.7223,3500,low
1.0,1,-73.9976,40.678,2500,low
1.0,0,-73.9977,40.7423,2200,low
1.0,0,-73.9914,40.7032,3348,low
1.0,0,-73.954,40.7753,2400,medium
1.0,1,-73.9426,40.8183,1800,low
1.0,1,-73.9789,40.7744,4100,low
1.0,1,-73.9488,40.7897,2350,low
1.0,2,-73.9413,40.8439,1900,high
3.0,3,-73.9662,40.7615,11250,low
1.0,0,-73.9695,40.7601,2600,low
1.0,1,-73.9937,40.7637,2095,low
0.0,0,-73.9772,40.7901,3500,low
1.0,0,-73.9978,40.7612,2500,high
1.0,1,-73.9852,40.7293,2450,low
1.0,2,-73.9474,40.8232,1900,high
1.0,2,-73.9516,40.6733,2500,low
2.0,2,-73.9824,40.7422,3300,high
1.0,1,-73.9661,40.8013,2775,low
2.0,3,-73.9862,40.7514,4600,high
1.0,0,-74.0137,40.7094,2550,low
1.0,1,-73.8605,40.8345,1350,high
1.0,1,-73.9577,40.7446,2750,low
1.0,3,-73.9893,40.7663,4595,low
1.0,1,-73.9617,40.7174,3400,low
1.0,0,-73.9531,40.7176,2400,medium
1.0,2,-73.9336,40.7972,2000,medium
1.0,1,-73.97710000000001,40.7465,2300,medium
1.0,1,-73.9763,40.7878,2750,low
1.0,1,-73.9473,40.7775,2495,low
1.0,2,-73.9411,40.8344,2050,low
1.0,1,-73.974,40.7537,2900,medium
1.0,2,-73.9895,40.7291,3550,low
1.0,2,-73.9791,40.7445,2600,low
2.0,3,-73.9475,40.7801,5100,medium
1.0,1,-73.9854,40.7619,4023,low
2.0,3,-73.9821,40.7369,5000,medium
1.0,2,-73.9727,40.7957,4890,low
1.0,1,-73.9537,40.6904,2300,low
2.0,4,-73.9964,40.7562,5590,low
2.0,3,-73.9963,40.7606,4500,medium
1.0,0,-73.9961,40.7381,3000,low
1.0,1,-73.9625,40.7575,2650,low
1.0,0,-73.9567,40.7693,1900,low
1.0,1,-73.8426,40.7218,1850,low
1.0,0,-73.9737,40.7465,1850,medium
1.0,2,-73.9086,40.68,2350,low
1.0,3,-74.0059,40.7088,3100,high
1.0,1,-73.9842,40.6641,2600,low
1.0,2,-73.9343,40.7987,2800,high
1.0,2,-73.9919,40.6652,2300,medium
1.0,1,-73.9961,40.7373,4975,low
1.0,2,-73.8184,40.7271,1999,medium
1.0,0,-73.984,40.7284,2400,low
1.0,1,-73.949,40.7749,2600,low
1.0,1,-73.9632,40.7727,3100,low
1.0,1,-74.0059,40.7128,3550,low
1.0,3,-73.9828,40.7192,4246,low
1.0,1,-73.9406,40.7502,2399,low
1.0,0,-73.953,40.7772,2100,low
1.0,2,-73.9529,40.7671,3400,low
1.0,1,-73.9864,40.73,4450,low
1.0,0,-73.9528,40.7796,2500,medium
1.0,1,-73.9608,40.7688,4095,low
1.0,0,-73.9848,40.7635,2450,low
1.0,2,-73.9789,40.7492,3100,low
1.0,1,-73.9959,40.7593,2825,low
1.0,1,-73.9824,40.7614,3300,low
1.0,1,-73.9621,40.7669,3695,medium
1.0,0,-73.9504,40.7729,2200,low
1.0,1,-73.9309,40.7541,2200,low
1.0,2,-73.9849,40.7403,3700,low
1.0,0,-73.9885,40.7396,2550,low
3.0,4,-73.9756,40.789,8450,low
1.0,2,-73.9461,40.779,2800,low
2.0,2,-74.0045,40.7521,7645,low
1.0,1,-73.9898,40.7184,2550,low
1.0,3,-73.9779,40.7466,3800,low
1.0,1,-73.9481,40.7778,2500,medium
1.0,1,-73.9723,40.7471,3095,low
1.0,0,-73.9918,40.7588,2500,low
1.5,2,-73.945,40.6877,2950,low
1.0,0,-73.9742,40.7959,2500,low
1.0,2,-73.927,40.6862,2154,medium
1.0,0,-73.9808,40.7482,3150,low
1.0,3,-73.9491,40.7795,4150,low
1.0,2,-73.9694,40.7555,3200,low
2.0,3,-73.9833,40.6654,4000,low
2.0,2,-74.0122,40.7074,5465,low
1.0,1,-73.934,40.771,2600,low
1.0,1,-73.9833,40.7834,2350,low
4.0,5,-73.9529,40.7739,8525,low
1.0,1,-73.9433,40.8328,1600,low
1.0,1,-73.969,40.5776,2199,low
1.0,3,-73.974,40.7446,3795,high
1.0,1,-73.9266,40.8614,1600,low
1.0,0,-74.0077,40.7065,2995,low
1.0,2,-73.9742,40.796,3010,medium
2.0,4,-73.9651,40.6861,5000,low
1.0,1,-73.97710000000001,40.7863,4000,low
1.0,0,-74.0143,40.71,3462,low
1.0,2,-74.0149,40.708,2995,high
1.0,1,-73.9981,40.7372,3675,low
2.0,2,-73.9899,40.7654,4095,low
1.0,1,-73.9765,40.7788,2595,low
1.0,0,-73.9389,40.8184,1350,high
1.0,2,-74.0089,40.7045,3693,low
1.0,3,-73.7559,40.6631,2250,low
1.0,0,-73.9764,40.7894,2300,low
1.0,2,-73.9504,40.7868,5100,low
1.0,3,-73.9619,40.8005,3495,low
1.0,2,-73.9488,40.7793,2650,low
1.0,1,-74.0009,40.7338,4450,low
1.0,1,-73.9773,40.7909,2625,low
1.0,0,-74.0083,40.7068,3300,low
1.0,1,-73.9964,40.7441,3300,low
1.0,3,-73.9092,40.6945,2400,medium
1.0,3,-73.9959,40.753,5100,medium
1.0,1,-73.9547,40.6725,1995,medium
1.0,0,-73.9631,40.7983,1795,medium
1.0,1,-73.9647,40.7742,3850,low
2.0,2,-73.9909,40.745,7000,low
1.0,2,-73.9739,40.7479,3000,high
1.0,0,-73.969,40.7565,2000,low
1.0,0,-73.9527,40.7712,1800,low
1.0,1,-73.957,40.8031,2500,low
1.0,0,-73.999,40.761,2600,medium
1.0,1,-73.9301,40.6676,1500,low
1.0,1,-73.9793,40.6826,2650,medium
1.0,0,-73.9128,40.8851,1750,medium
1.0,1,-73.9942,40.7252,3450,low
2.0,2,-73.9963,40.7606,4550,low
1.0,1,-74.0042,40.7373,4095,low
1.0,1,-73.9939,40.6988,2650,low
1.0,0,-73.9829,40.6968,2500,low
1.0,2,-74.0059,40.7088,2700,medium
1.0,1,-73.9653,40.7103,1750,medium
1.0,1,-73.9648,40.7535,3100,low
1.0,2,-73.9578,40.7736,2795,high
2.0,3,-73.9761,40.7937,3900,low
2.0,2,-73.975,40.7333,4995,low
1.0,2,-73.9627,40.8015,3200,low
1.0,1,-73.9497,40.7817,2695,medium
1.0,3,-73.9839,40.7258,4900,low
1.0,0,-73.9391,40.7519,2277,low
2.0,3,-73.9872,40.7266,6250,low
1.0,2,-74.0022,40.7306,4095,low
1.0,2,-73.9813,40.7724,3825,low
1.0,1,-73.9742,40.7476,2500,medium
1.0,0,-73.9737,40.7465,1850,medium
1.0,1,-73.9857,40.7358,3700,low
2.0,2,-73.9838,40.77,5750,low
1.0,0,-73.9566,40.7704,2795,medium
3.0,3,-73.9706,40.7981,13995,low
1.0,0,-73.9657,40.7572,2250,high
1.0,0,-73.9979,40.7398,2695,low
1.0,1,-73.9547,40.7751,2495,low
1.0,1,-73.9466,40.778,2125,low
2.0,2,-73.9488,40.7978,3300,low
1.0,2,-73.9416,40.7901,2295,high
1.0,2,-73.9838,40.7276,4195,low
1.0,1,-74.0016,40.7391,3295,medium
1.0,2,-73.978,40.7267,4300,low
1.0,1,-73.9875,40.7494,3550,low
1.0,1,-73.9953,40.7553,3005,low
1.0,1,-73.9536,40.7683,2220,low
1.0,0,-73.9903,40.7468,3580,low
1.0,3,-73.9741,40.7447,4695,low
1.0,1,-74.0072,40.7067,2675,low
1.0,0,-74.005,40.7324,2750,medium
1.0,1,-73.9528,40.7796,3300,low
1.0,2,-73.9748,40.7481,3500,high
4.0,6,-73.955,40.7701,9000,low
1.0,3,-74.0151,40.7084,3850,low
2.0,2,-73.9964,40.7441,5000,medium
1.0,0,-73.9551,40.7748,1975,medium
1.0,3,-73.943,40.8442,2400,low
2.0,3,-74.0046,40.7073,4825,low
1.0,0,-73.9895,40.761,2250,high
1.0,1,-73.9625,40.7621,2195,low
1.0,3,-74.0076,40.7047,5089,low
1.0,3,-73.9488,40.7972,3450,low
1.0,1,-74.006,40.7079,3050,medium
1.0,3,-73.9899,40.7617,3700,medium
3.0,3,-73.9636,40.7661,11000,low
2.0,3,-73.9959,40.753,5000,low
2.0,3,-74.0046,40.734,6495,medium
1.0,2,-73.9849,40.7469,3750,low
1.0,2,-73.9418,40.8376,2195,low
1.0,1,-73.9346,40.8465,1450,low
1.0,1,-73.9743,40.7434,3000,low
1.0,1,-73.9913,40.7585,3500,low
1.0,1,-74.0084,40.7095,3550,low
1.0,0,-73.9471,40.7748,2500,low
1.0,1,-73.9906,40.7582,2049,high
1.0,1,-74.0023,40.7382,4050,low
1.0,1,-73.9523,40.7783,2950,low
1.0,1,-73.9492,40.7767,3295,low
1.0,1,-73.9757,40.7462,2900,medium
1.0,3,-73.9379,40.8427,2450,high
1.0,1,-73.9129,40.7606,1800,low
1.0,1,-73.9951,40.6925,2675,medium
1.0,1,-73.9268,40.7754,1750,low
1.0,1,-73.95,40.7705,2250,medium
1.0,1,-73.9556,40.776,4000,low
1.0,2,-74.0058,40.7087,3995,low
1.0,1,-74.0009,40.7338,5195,low
1.0,2,-73.9151,40.7668,2750,medium
1.0,1,-73.9814,40.7486,4000,low
1.0,1,-73.9438,40.8157,1700,low
1.0,1,-73.9692,40.7867,3000,low
1.0,1,-73.9785,40.7792,2900,low
1.0,0,-73.97,40.7973,2100,low
1.0,2,-73.9815,40.7341,3650,medium
2.0,2,-73.9512,40.7351,3298,low
1.0,1,-73.9961,40.7373,3725,low
1.0,0,-73.9628,40.7633,2750,low
1.5,1,-74.008,40.7052,5450,low
1.0,3,-73.9392,40.8186,2800,low
1.0,0,-74.0094,40.7813,1700,medium
1.0,1,-73.9767,40.7405,3050,low
1.0,0,-73.9886,40.7656,2900,low
1.0,3,-73.9509,40.8247,2850,low
2.0,2,-73.9937,40.743,5800,low
1.0,1,-73.9846,40.7756,2995,high
1.0,1,-74.0122,40.7074,3010,low
1.0,0,-73.9964,40.7441,2450,low
1.0,2,-73.9868,40.7488,4599,low
1.0,1,-73.9766,40.7808,2350,low
1.0,0,-73.9489,40.7806,2300,low
1.0,3,-73.9823,40.7411,4900,low
1.0,2,-74.0045,40.7312,3600,high
3.0,3,-73.9662,40.7615,11750,low
1.0,1,-73.9753,40.7345,3485,low
1.0,2,-73.9903,40.7486,3600,medium
1.0,1,-73.9822,40.7407,3900,low
1.0,1,-74.0089,40.7045,3706,low
1.0,1,-74.0162,40.7056,2700,low
1.0,2,-73.9888,40.7237,3900,medium
3.0,5,-73.9912,40.7377,13500,low
1.0,1,-73.9969,40.7564,1995,medium
1.0,1,-73.9922,40.7613,2600,high
1.0,1,-73.9603,40.7695,3450,low
2.0,2,-73.9636,40.7651,50550,low
1.0,1,-73.9941,40.6912,2400,medium
2.0,2,-74.0055,40.7434,8085,low
1.0,0,-73.858,40.7322,1500,medium
3.0,3,-73.9686,40.7604,10000,low
1.0,0,-73.9778,40.7479,1850,medium
1.0,2,-74.0039,40.7401,5400,high
2.0,4,-73.9978,40.7612,5825,low
1.0,1,-73.9617,40.6461,2075,medium
2.0,3,-74.0046,40.7073,3700,low
1.0,0,-73.9653,40.757,2025,medium
1.0,2,-73.9649,40.7572,3700,medium
1.0,2,-74.0072,40.7067,2600,high
1.0,3,-73.9889,40.7491,4300,medium
1.0,2,-73.969,40.7882,3798,medium
1.0,2,-73.9469,40.7773,2800,medium
1.0,2,-73.9175,40.8687,2400,low
1.0,0,-74.0047,40.7339,3000,low
1.0,2,-73.978,40.7438,3195,medium
1.0,2,-73.9838,40.7586,3650,low
1.0,1,-73.9424,40.8,1600,medium
3.0,4,-73.9595,40.7809,15000,low
1.0,0,-73.9617,40.6461,1850,low
2.0,3,-73.968,40.7926,4800,low
1.0,0,-73.9838,40.7586,2250,low
1.0,1,-73.9565,40.7719,3300,medium
2.0,3,-73.9814,40.7733,6000,medium
1.0,2,-73.9834,40.7797,7000,low
1.0,2,-74.0034,40.7285,4500,low
1.0,1,-73.9638,40.7634,3900,low
1.0,0,-73.9762,40.7479,2395,low
1.0,2,-73.9838,40.7586,3495,low
1.0,0,-73.8519,40.7246,1550,medium
1.0,2,-73.9583,40.6774,2370,low
1.0,1,-73.9564,40.7481,2650,medium
1.0,2,-73.9865,40.7348,3900,low
1.0,2,-74.0089,40.7045,3650,medium
1.0,1,-73.9865,40.7348,4200,low
4.0,5,-73.9795,40.7274,7750,low
1.0,1,-73.9846,40.7471,2800,low
1.0,0,-73.9927,40.7301,3175,low
1.0,1,-74.0089,40.7045,3950,low
1.0,0,-74.0069,40.7074,2920,low
1.0,3,-73.9282,40.8561,1856,medium
2.0,3,-73.9497,40.8289,3200,low
2.0,3,-74.0046,40.7073,4842,medium
1.0,0,-73.9436,40.769,2417,low
1.0,3,-73.961,40.8007,2950,low
1.0,0,-73.9616,40.7677,3495,low
1.0,1,-73.9724,40.7551,4500,low
3.0,3,-73.9805,40.7825,15000,low
1.0,2,-73.9794,40.7427,2999,high
1.0,1,-73.9807,40.6576,2350,low
1.0,0,-73.9764,40.7445,2299,medium
2.0,3,-73.9727,40.7436,4580,medium
1.0,1,-73.9609,40.7629,2000,medium
2.0,4,-73.979,40.7369,6000,low
2.0,2,-74.0165,40.7085,4760,medium
1.0,0,-74.0051,40.7482,3590,low
2.0,3,-73.9145,40.6861,2500,medium
1.0,1,-73.9805,40.743,3865,low
1.0,1,-73.9406,40.8234,1550,high
1.0,0,-74.0155,40.7064,2995,low
2.0,3,-73.9372,40.8246,2700,low
1.0,1,-73.9799,40.6777,2550,medium
1.0,1,-73.9946,40.7233,3595,low
1.0,1,-73.9642,40.6946,3000,medium
1.0,3,-74.0042,40.7163,3643,medium
1.0,2,-73.9899,40.7182,3575,low
2.0,3,-73.9812,40.7449,5925,low
1.0,2,-73.9981,40.7372,5295,low
1.0,1,-74.0162,40.7056,2400,low
1.0,2,-73.9898,40.7652,3495,low
1.0,1,-73.9185,40.8708,1525,low
2.0,3,-73.9794,40.7279,5495,low
1.0,2,-73.886,40.8622,1375,high
1.0,1,-73.9947,40.7461,4095,low
1.0,2,-73.9376,40.8452,2300,low
1.0,1,-74.0137,40.7092,4200,low
1.0,0,-73.969,40.7517,2600,low
1.0,2,-73.9982,40.7568,3395,medium
1.0,2,-73.946,40.6809,2200,low
1.0,1,-74.0105,40.7073,3100,low
1.0,0,-74.0044,40.7231,2113,medium
1.0,1,-73.9576,40.7784,2900,low
1.0,1,-74.0034,40.7275,2450,low
1.0,1,-73.9799,40.7747,2700,low
2.5,2,-73.9518,40.7717,6200,low
1.0,1,-73.9615,40.7654,3200,low
1.0,1,-73.9677,40.7539,3275,low
1.0,1,-73.9774,40.7835,3450,low
1.0,2,-73.991,40.7189,2979,high
1.0,2,-73.9562,40.6695,2595,low
1.0,3,-74.0134,40.7056,5350,medium
1.0,0,-73.9837,40.7674,2775,low
2.0,3,-73.9939,40.7586,5300,low
1.0,2,-73.9418,40.79,1900,high
2.0,2,-73.9638,40.7634,6750,low
1.0,2,-73.9655,40.7619,2100,high
1.0,0,-73.9964,40.7441,2200,medium
2.0,3,-73.984,40.7645,5500,low
1.0,1,-73.9548,40.7752,2400,low
1.0,2,-73.9465,40.7803,2495,low
